248.2755173815314,221.79786909458153,positive
228.57097868163027,218.6520441477569,positive
228.61876570601197,220.528584517078,positive
311.8650138143282,238.2219480930268,positive
300.3108679904273,253.5445454692216,positive
309.0331989601917,247.31918695623148,positive
194.6008915006312,253.72773052573478,positive
196.39048448182186,269.75288753245627,positive
192.37591956860706,271.87053021414965,positive
251.60653305567138,356.3994363256296,positive
283.0830762589437,199.69748184513497,positive
224.90059340434635,292.27508371846307,positive
300.03287937946027,233.4936435883052,positive
222.86752977758698,285.8004605629831,positive
229.81133345035335,327.16061760381206,positive
222.87697751070314,292.88686102415886,positive
196.6102491112271,288.91945809439386,positive
297.9414343611833,210.3291139115605,positive
254.6362859197618,329.5963739785707,positive
202.1681783060392,222.9114464683828,positive
274.98227027386963,258.42882989804974,positive
277.943256301762,331.7806096802328,positive
252.03299798016812,229.54356542495157,positive
253.6081096390824,189.84300764900786,positive
236.41368077980965,251.53185666196737,positive
287.12104125128235,202.07507313955034,positive
261.80839451737404,282.16984300545386,positive
286.21394591703864,308.5829499816938,positive
234.41798585947092,318.4138125749331,positive
289.0093164111103,266.81266594126345,positive
273.4190972204311,318.5107409778019,positive
179.1174329072547,284.8585632919666,positive
254.42139861321326,304.5196830598554,positive
260.5763150687645,282.82664765076663,positive
191.853609847778,302.76263172319784,positive
243.64689472888813,349.210392028206,positive
252.83510468911427,321.61998369890256,positive
240.00452033669265,283.67840606839684,positive
214.7821001695564,203.7048281010923,positive
259.7695575009815,270.7207628665497,positive
295.20990871624946,272.03840047500194,positive
262.174433722251,338.8732633675104,positive
228.82484316807043,284.72501502964,positive
239.48925001040735,305.2088299997909,positive
250.88365507876722,248.8981335369541,positive
223.59235078035016,227.0420952067699,positive
215.4874873955083,221.369096704752,positive
286.42506241681053,258.62102336109945,positive
289.18216983253683,287.0611272194441,positive
235.52483118506245,306.73351466333315,positive
284.278443673408,282.14801019135314,positive
274.1884131202479,311.48651265175215,positive
304.51013009193264,311.863382562521,positive
271.87081097070035,207.6848708101678,positive
203.98663038245007,337.43309087986637,positive
241.47249617401752,5.277454933124204,negative
475.3756929057615,197.03239870396646,negative
370.8865007424052,259.6506561783711,negative
228.94118692263464,167.06649103796224,negative
447.18038483425255,192.7148928372689,negative
504.04227582716914,57.82288385685081,negative
363.77630032566344,291.96286985575864,negative
362.3954038873557,483.6942209140212,negative
41.75078096435636,57.60976337710355,negative
97.71738132899756,339.8056132426653,negative
490.640467581896,135.04814397503736,negative
453.7498509935559,302.01340780869333,negative
138.47552681115425,155.264315797567,negative
396.88546476225906,245.65529867272818,negative
224.9261253279587,408.79385826105647,negative
32.16029197215762,137.05263447095126,negative
107.41943874340643,364.44591808843484,negative
31.38221232816737,420.78865117037503,negative
313.45902479719877,107.70048096463483,negative
25.907165127311806,131.50340998197038,negative
212.43970221430413,60.25890537783465,negative
28.596917123626177,91.65170755462805,negative
141.2291516166564,343.66980993201946,negative
185.66624550271618,118.14052552229805,negative
143.2761698270256,401.10789493232534,negative
294.6030856516533,34.0384067707958,negative
65.95364137649085,256.1741127712191,negative
334.8980640995859,313.2718789853027,negative
349.7204356724517,123.31819880855988,negative
217.19426600538966,60.36671131451516,negative
47.59175814360441,89.33747753445328,negative
383.65195683255735,102.55932638928414,negative
464.3541415724231,163.73138809195615,negative
150.48213024277206,272.3081696065317,negative
19.294863729530537,190.34616013317225,negative
405.2396858202754,456.7735970804536,negative
200.17788588415627,475.2825046058589,negative
83.36057122131209,355.09084137878335,negative
420.9567585837134,42.97317868096235,negative
232.12975018145272,359.95697931302493,negative
445.51667648012324,407.66742403267233,negative
326.3406198137026,185.39222360457194,negative
455.89385326266347,349.56839565460064,negative
296.0372953083236,140.8674751570128,negative
339.25949807607543,238.04944843934703,negative
458.04458755165683,296.33838555992986,negative
157.88145506408762,107.15716980030635,negative
30.246238933803472,433.77495566311086,negative
420.78968824106107,231.89337235782068,negative
69.45036649846229,25.218688978400678,negative
328.9579401552749,93.06686984488789,negative
476.38131140312083,398.5296475447727,negative
238.57808455444098,71.51761338584708,negative
52.20645360440213,428.239891285521,negative
404.80211991649537,111.04008589647083,negative
391.80863377964255,211.08714999375394,negative
168.23107182236046,444.6025504514895,negative
142.49401024074513,379.71845643122776,negative
162.57333937278625,221.5910851757813,negative
224.2859780055841,22.065546700950733,negative
469.90328192614675,453.89632294861906,negative
465.2532461881101,369.48393939360733,negative
476.6748215273382,250.87733378202705,negative
254.05511778257585,91.37571439164088,negative
178.9167211491626,98.77735459045073,negative
334.8160277476332,24.878873446927173,negative
67.08426189653676,203.31085597904888,negative
24.096727130081987,195.666790016959,negative
455.60326741667615,502.11252604257095,negative
282.87874073249475,50.243634576808915,negative
197.17021186934988,408.07061599530874,negative
395.67613233907196,120.3499531846208,negative
250.7194819899217,403.1981616498656,negative
77.44147076878936,306.64758500193113,negative
145.08311488175445,162.6339266975919,negative
77.08037096972213,20.240663885301956,negative
